AcresBurned,Active,AdminUnit,AirTankers,ArchiveYear,CalFireIncident,CanonicalUrl,ConditionStatement,ControlStatement,Counties,CountyIds,CrewsInvolved,Dozers,Engines,Extinguished,Fatalities,Featured,Final,FuelType,Helicopters,Injuries,Latitude,Location,Longitude,MajorIncident,Name,PercentContained,PersonnelInvolved,Public,SearchDescription,SearchKeywords,Started,Status,StructuresDamaged,StructuresDestroyed,StructuresEvacuated,StructuresThreatened,UniqueId,Updated,WaterTenders,Date_Started,Date_Extinguished,Length,fire_aqi,pm25_int,pm25_max,pm25_1day,nearby_cities,nearby_pop,nearby_green,available_green,nearby_maxdensity,County_up,month,ct_mth,County,2019,diff,dratio,income,year,temp,precip,dangerous
5443.0,False,Inyo National Forest,,2016,False,/incidents/2016/9/17/owens-river-fire/,,,Inyo,14,,,,2016-09-18T08:10:00Z,,False,True,,,,37.75985,"Clark Canyon, north of Mammoth Lakes, east of Hwy 395",-118.95309,False,Owens River Fire,100.0,,True,"The Owens River Fire started on September 17, 2016 in Clark Canyon north of Mammoth Lakes, east of Hwy 395 (Inyo County)","Owens River Fire, CAL FIRE is assisting Inyo National Forest with a wildfire near Mammoth Lakes, east of Hwy 395 (Inyo County)",2016-09-17T13:49:00Z,Finalized,,,,,821c040d-a17c-4934-990f-ca7d441a303a,2016-09-18T08:10:00Z,,2016-09-17,2016-09-18,1.0,"(-0.3999999999999986, 0.4500000000000002, -0.8499999999999996)",-0.3999999999999986,0.4500000000000002,-0.8499999999999996,['Mammoth Lakes'],8235,6111.7,4322.3,127.0,INYO,9,0.7,INYO,208.606317,119.128069,0.5710664504948813,31566,2016,72.7,0.02,0
10296.0,False,Inyo National Forest     ,,2019,False,/incidents/2019/9/6/taboose-fire/,,,Inyo,14,8.0,1.0,8.0,2019-11-21T16:09:00Z,,False,True,,5.0,,37.034,south west of Big Pine and north west of Aberdeen,-118.345,True,Taboose Fire,100.0,269.0,True,"Taboose Fire started on September 4, 2019 south west of Big Pine and north west of Aberdeen in Inyo County.",,2019-09-06T12:43:35Z,Finalized,,,,,e7ea56c5-4290-4406-b0a5-c9d1718e9700,2020-01-10T16:10:00.007Z,4.0,2019-09-06,2019-11-21,76.0,"(223.09999999999997, 94.30000000000001, 2.6000000000000005)",223.1,94.3,2.6000000000000005,['Big Pine'],1524,588.8,584.8,199.0,INYO,9,0.7,INYO,208.606317,119.128069,0.5710664504948813,31566,2019,82.6,0.15,1
1975.0,False,USFS - Inyo National Forest ,,2019,False,/incidents/2019/9/6/cow-fire/,,,Inyo,14,,,,2019-11-21T16:08:00Z,,False,True,,,,36.284,"Golden Trout Wilderness, Inyo National Forest",-118.228,False,Cow Fire,100.0,,True,"Cow Fire started on July 25, 2019 in Golden Trout Wilderness, Inyo National Forest in Inyo County.",,2019-09-06T12:23:00Z,Finalized,,,,,c3b236b9-3a1d-481d-b1eb-b0aa77c5b462,2020-01-10T16:08:48.65Z,,2019-09-06,2019-11-21,76.0,"(223.09999999999997, 94.30000000000001, 2.6000000000000005)",223.1,94.3,2.6000000000000005,['Cartago' 'Olancha'],234,2221.3,2091.6,11.0,INYO,9,0.7,INYO,208.606317,119.128069,0.5710664504948813,31566,2019,82.6,0.15,1
376.0,False,CAL FIRE Sonoma-Lake-Napa Unit,,2013,True,/incidents/2013/10/3/putah-fire/,,,Napa,28,,,1.0,2013-10-04T16:55:00Z,,False,True,,,,38.628,off Berryessa Knoxville Rd near Lake Berryessa,-122.289,True,Putah Fire,100.0,4.0,True,The Putah Fire burned October 2013 off Berryessa Knoxville Rd near Lake Berryessa in Napa County.,"Putah Fire, October 2013, Berryessa Knoxville Rd, Lake Berryessa, Napa, Napa County",2013-10-03T20:33:00Z,Finalized,,,,,1f94fce5-49a5-4220-bc99-f003ab4d3e60,2013-10-04T16:55:00Z,,2013-10-03,2013-10-04,1.0,"(-3.1000000000000014, 0.0, -3.0999999999999996)",-3.1000000000000014,0.0,-3.1,['Angwin' 'Deer Park' 'St. Helena'],11107,3730.6,2514.3,475.0,NAPA,10,0.4,NAPA,1042.999221,411.3786640000001,0.394418956138415,37953,2013,69.0,0.6,0
190.0,False,CAL FIRE Sonoma-Lake-Napa Unit,,2013,True,/incidents/2013/11/21/silverado-fire/,"Firefighters continue to strengthen and patrol fire line.  Heavy mop up.  Weather 67 degrees, 11% humidity, wind 2mph.",,Napa,28,6.0,,15.0,2013-11-23T18:30:00Z,,False,True,,,,38.382,Off Silverado Trail in the Soda Canyon area near Napa,-122.311,True,Silverado Fire,100.0,150.0,True,The Silverado Fire is burning in the Silverado Trail area near Napa (Napa County).,"Silverado Trail, Napa County, Soda Canyon, November 2013",2013-11-21T21:39:00Z,Finalized,,1.0,,,79d476e5-0b4d-48e2-a105-2bba5c1140e9,2013-11-23T18:30:00Z,3.0,2013-11-21,2013-11-23,2.0,"(10.900000000000006, 10.600000000000001, -0.5)",10.900000000000006,10.6,-0.5,"['American Canyon' 'Boyes Hot Springs' 'Deer Park' 'El Verano' 'Eldridge'
 'Fetters Hot Springs-Agua Caliente' 'Glen Ellen' 'Green Valley' 'Napa'
 'Sonoma' 'St. Helena' 'Temelec' 'Yountville']",171084,10602.999999999998,8628.0,2813.0,NAPA,11,0.1,NAPA,1042.999221,411.3786640000001,0.394418956138415,37953,2013,54.9,0.91,0
75.0,False,CAL FIRE Sonoma-Lake-Napa Unit,,2013,True,/incidents/2013/4/30/silverado-fire/,,,Napa,28,,,,2013-05-01T17:15:00Z,,False,True,,,,38.441792,"7300 block of Silverado Trail, north of Napa",-122.350844,False,Silverado Fire,100.0,,True,"The Silverado Fire burned in April 2013 and May 2013, off Silverado Trail, north of Napa in Napa County. ","Silverdo Fire, April 2013, May 2013, Napa, Napa County, SIlverado Trail",2013-04-30T23:44:00Z,Finalized,,,,,d8d1c943-7b5d-4885-9043-f41075d6eded,2013-05-01T17:15:00Z,,2013-04-30,2013-05-01,1.0,"(7.600000000000001, 5.800000000000001, 5.800000000000001)",7.600000000000001,5.800000000000001,5.800000000000001,"['Angwin' 'Boyes Hot Springs' 'Deer Park' 'El Verano' 'Eldridge'
 'Fetters Hot Springs-Agua Caliente' 'Glen Ellen' 'Napa' 'Sonoma'
 'St. Helena' 'Yountville']",150696,8629.4,6706.499999999999,2813.0,NAPA,4,0.2,NAPA,1042.999221,411.3786640000001,0.394418956138415,37953,2013,60.9,1.05,0
4300.0,False,CAL FIRE Sonoma-Lake-Napa Unit,,2014,True,/incidents/2014/7/1/butts-fire/,"With the current weather conditions and elevated fire danger, we are asking everyone to use extreme caution, “one less
spark- one less wildfire”. For more information on how to prepare for wildfires, go to <a href=""http://www.readyforwildfire.org"">www.ReadyForWildfire.org</a>",All road closures have been lifted.,Napa,"28,17",,,,2014-07-09T18:00:00Z,,False,True,,,4.0,38.664,"Off Butts Canyon Rd in Pope Valley, northwest of Lake Berryessa",-122.454,True,Butts Fire,100.0,0.0,True,"The Butts Fire started on July 1, 2014 and burned 4,300 acres off Butts Canyon Rd in Pope Valley, 10 miles southeast of Middletown in Napa County.","Butts Fire, Butts Canyon Rd, Pope Valley, Lake Berryessa, Napa County

353",2014-07-01T12:08:00Z,Finalized,,9.0,,,2437bb57-1d09-4892-8c26-a60661dae1d9,2014-07-09T18:00:00Z,,2014-07-01,2014-07-09,8.0,"(-5.499999999999986, 2.6000000000000014, -1.299999999999999)",-5.499999999999986,2.6000000000000014,-1.299999999999999,"['Angwin' 'Calistoga' 'Deer Park' 'Hidden Valley Lake' 'Middletown'
 'St. Helena']",22632,7711.5,6166.599999999999,786.0,NAPA,7,1.0,NAPA,1042.999221,411.3786640000001,0.394418956138415,37953,2014,70.4,0.0,0
25118.0,False,CAL FIRE Sonoma-Lake-Napa Unit,,2015,True,/incidents/2015/8/9/jerusalem-fire/,"<p>The Jerusalem Fire, north of Middletown, in Lake County is 100% as of 8/24/15 at 6:00 PM.  An engine crew will be patrolling the fire area and monitoring conditions for the next few days.  All other fire personnel have been released or reassigned to other incidents.

Fire season will continue in all areas of California until a significant amount of rain (consistent wet 
weather pattern) reaches the drought stricken State.  CAL FIRE asks all residents to review the READY, SET, GO Program with their families and be ready to implement the Program, if an emergency incident occurs in your neighborhood.  Plan, Prepare and Practice!  

</p>

<p>“RESIDENTS ARE URGED TO STAY VIGILANT AND ADHERE TO ANY CHANGES IN EVACUATIONS AND ROAD CLOSURES”. Fire activity and direction can change at any time, be prepared and stay informed.  With the elevated fire danger, we are asking everyone to use extreme caution, “Ready, Set, Go”. For more information on how to prepare for wildfires, go to www.readyforwildfire.org.</p>",,Napa,"17,28",,,,2015-08-25T06:45:00Z,,False,True,,,,38.8142503,"Jerusalem Valley area, northeast of Middletown",-122.4867319,True,Jerusalem Fire,100.0,,True,"Jerusalem Fire started on August 9, 2015 near Jerusalem Grade Road and Soda Creek in Lower Lake/Lake County.","Jerusalem Fire, Near Jerusalem Grade Road and Soda Creek in Lower Lake/Lake County August 2015",2015-08-09T15:34:00Z,Finalized,,27.0,,0.0,94a7ae52-fed9-4997-b972-1761aa4b89ca,2015-08-25T06:45:00Z,,2015-08-09,2015-08-25,16.0,"(1.8000000000000114, 28.299999999999997, -10.6)",1.8000000000000114,28.3,-10.6,['Clearlake' 'Cobb' 'Hidden Valley Lake' 'Lower Lake' 'Middletown'],24605,9043.5,7965.099999999999,581.0,NAPA,8,1.0,NAPA,1042.999221,411.3786640000001,0.394418956138415,37953,2015,73.4,0.06,0
65.0,False,CAL FIRE Sonoma-Lake-Napa Unit,,2016,True,/incidents/2016/10/10/creek-fire/,"Firefighters continued improving fire lines and mopping up the Creek Fire which was mapped in more detail at 65 acres in the western hills of Napa Valley today. Although the spread of the fire has stopped firefighters are calling it 80% contained while hot spots are being extinguished near the line.  The fire is projected to be 100% contained by tomorrow night (10/12).
<p>Motorists in the area need to use caution to allow for firefighter safety.
",All road closures have been lifted.,Napa,28,4.0,0.0,5.0,2016-10-12T18:00:00Z,,False,True,,,,38.40958,Dry Creek Road 3 miles west of Yountville,-122.43172,True,Creek Fire,100.0,86.0,True,"The Creek Fire started on October 10, 2016 off Dry Creek Rd., 3 miles west of Yountville in Napa County.","Creek Fire, Napa County, October 10, 2016, Yountville",2016-10-10T16:13:00Z,Finalized,,,,,3135c367-1274-4cc4-9152-661f6fd7707e,2016-10-12T18:00:00Z,2.0,2016-10-10,2016-10-12,2.0,"(0.20000000000000284, 1.200000000000001, 1.200000000000001)",0.2000000000000028,1.200000000000001,1.200000000000001,"['Angwin' 'Boyes Hot Springs' 'Calistoga' 'Deer Park' 'El Verano'
 'Eldridge' 'Fetters Hot Springs-Agua Caliente' 'Glen Ellen' 'Napa'
 'Rohnert Park' 'Sonoma' 'St. Helena' 'Temelec' 'Yountville']",200854,10550.6,8473.199999999999,2813.0,NAPA,10,0.4,NAPA,1042.999221,411.3786640000001,0.394418956138415,37953,2016,69.8,0.0,0
526.0,False,Unified Command: CAL FIRE Sonoma-Lake-Napa Unit and American Canyon Fire Protection District,,2019,True,/incidents/2019/10/6/american-fire/,,,Napa,28,6.0,1.0,15.0,2019-10-07T18:34:00Z,,False,True,,1.0,,38.165873,"American Canyon and Highway 80, east of American Canyon",-122.211671,False,American Fire,100.0,163.0,True,"The American Fire started on October 6, 2019 off of American Canyon and Highway 80, east of American Canyon in Napa County.",,2019-10-06T16:36:50Z,Finalized,,1.0,,,74c3d01f-8809-40bc-a0e2-b1cc24bf1a7d,2019-10-09T13:52:17.697Z,4.0,2019-10-06,2019-10-07,1.0,"(-2.4999999999999982, -0.8999999999999995, -0.8999999999999995)",-2.4999999999999982,-0.8999999999999995,-0.8999999999999995,"['American Canyon' 'Benicia' 'Clyde' 'Crockett' 'Fairfield' 'Green Valley'
 'Hercules' 'Martinez' 'Napa' 'Pacheco' 'Pinole' 'Port Costa' 'Rodeo'
 'Suisun City' 'Tara Hills' 'Vallejo' 'Vine Hill']",598861,28848.4,26782.5,2972.0,NAPA,10,0.4,NAPA,1042.999221,411.3786640000001,0.394418956138415,37953,2019,69.5,0.07,0
296.0,False,CAL FIRE Sonoma-Lake-Napa Unit,,2013,True,/incidents/2013/1/22/becks-fire/,,,Lake,17,,,,2013-01-23T10:15:00Z,,False,True,,,,0.0,"North of Highway 29, southeast of Kelseyville",0.0,False,Becks Fire,100.0,,True,"The Beck Fire burned in January 2013, North of Highway 29, southeast of Kelseyville in Lake County. 
","Becks Fire, January 2013, Lake County, Kelseyville, Highway 29",2013-01-22T11:08:00Z,Finalized,,,,,7a4a3552-3bea-4428-984c-e2edef13980f,2013-01-23T10:15:00Z,,2013-01-22,2013-01-23,1.0,"(-2.3, 1.1, nan)",-2.3,1.1,,[],0,0.0,0.0,,LAKE,1,0.0,LAKE,446.071293,-5.732275999999956,-0.0128505826085516,25172,2013,43.8,2.01,0
120.0,False,CAL FIRE Sonoma-Lake-Napa Unit,,2013,True,/incidents/2013/11/8/cantwell-fire/,,,Lake,17,10.0,6.0,30.0,2013-11-10T18:30:00Z,,False,True,,,,38.882214,"South of Morgan Valley Rd and East of Hwy 29, Community of Lower Lake",-122.567525,True,Cantwell Fire,100.0,285.0,True,"The Cantwell Fire South of Morgan Valley Rd and East of Hwy 29, Community of Lower Lake was 120 acres.","Cantwell Fire, Cantwell, Morgan Valley Road, Highway 29, Hwy 29, Lower Lake",2013-11-08T13:42:00Z,Finalized,,1.0,,,20ba8b6b-78d4-46a7-995b-d8fa38cbf3b8,2013-11-10T18:30:00Z,3.0,2013-11-08,2013-11-10,2.0,"(-10.2, nan, nan)",-10.2,,,"['Clearlake' 'Clearlake Oaks' 'Cobb' 'Hidden Valley Lake' 'Lower Lake'
 'Middletown']",26870,9752.6,8639.7,581.0,LAKE,11,0.1,LAKE,446.071293,-5.732275999999956,-0.0128505826085516,25172,2013,59.2,0.0,0
70.0,False,CAL FIRE Sonoma-Lake-Napa Unit,,2013,True,/incidents/2013/8/16/double-fire/,,,Lake,17,2.0,4.0,10.0,2013-08-18T18:30:00Z,,False,True,,,,39.013682,"Hwy 20 and Mule Skinner Rd., Clear Lake Oaks",-122.491894,True,Double Fire,100.0,,True,"The Double Fire burned in August 2013 off Hwy 20 and Mule Skinner Rd., Clear Lake Oaks in Lake County. ","Double Fire, August 2013, Lake County, August 2013, Highway 20, Mule Skinner Road, Clear Lake Oaks",2013-08-16T17:57:00Z,Finalized,,,,,ae025ba5-8b5d-48de-ad5e-3037de3d18e9,2013-08-18T18:30:00Z,5.0,2013-08-16,2013-08-18,2.0,"(-10.2, nan, nan)",-10.2,,,['Clearlake' 'Clearlake Oaks' 'Lower Lake'],19581,5093.9,4766.8,581.0,LAKE,8,1.0,LAKE,446.071293,-5.732275999999956,-0.0128505826085516,25172,2013,71.5,0.01,0
4300.0,False,CAL FIRE Sonoma-Lake-Napa Unit,,2014,True,/incidents/2014/7/1/butts-fire/,"With the current weather conditions and elevated fire danger, we are asking everyone to use extreme caution, “one less
spark- one less wildfire”. For more information on how to prepare for wildfires, go to <a href=""http://www.readyforwildfire.org"">www.ReadyForWildfire.org</a>",All road closures have been lifted.,Lake,"28,17",,,,2014-07-09T18:00:00Z,,False,True,,,4.0,38.664,"Off Butts Canyon Rd in Pope Valley, northwest of Lake Berryessa",-122.454,True,Butts Fire,100.0,0.0,True,"The Butts Fire started on July 1, 2014 and burned 4,300 acres off Butts Canyon Rd in Pope Valley, 10 miles southeast of Middletown in Napa County.","Butts Fire, Butts Canyon Rd, Pope Valley, Lake Berryessa, Napa County

353",2014-07-01T12:08:00Z,Finalized,,9.0,,,2437bb57-1d09-4892-8c26-a60661dae1d9,2014-07-09T18:00:00Z,,2014-07-01,2014-07-09,8.0,"(-23.1, 1.6999999999999997, nan)",-23.1,1.6999999999999995,,"['Angwin' 'Calistoga' 'Deer Park' 'Hidden Valley Lake' 'Middletown'
 'St. Helena']",22632,7711.5,6166.599999999999,786.0,LAKE,7,1.0,LAKE,446.071293,-5.732275999999956,-0.0128505826085516,25172,2014,70.3,0.0,0
175.0,False,CAL FIRE Sonoma-Lake-Napa Unit,,2014,True,/incidents/2014/5/25/indian-fire/,,,Lake,17,,,,2014-05-26T08:45:00Z,,False,True,,,,39.1647,"Near Indian Valley Reservoir, East of Clearlake Oaks",-122.5983,False,Indian Fire,100.0,,True,"The Indian Fire started on May 25, 2014 and burned 175 acres near Indian Valley Reservoir, east of Clearlake Oaks in Lake County.","Indian Fire, Indian Valley Reservoir, Clearlake Oaks, Lake County, Sonoma-Lake-Napa Unit",2014-05-25T12:20:00Z,Finalized,,,,,b454456c-1fa9-4766-b179-6df36b4d844b,2014-05-26T08:45:00Z,,2014-05-25,2014-05-26,1.0,"(-6.2, nan, nan)",-6.2,,,['Clearlake' 'Clearlake Oaks' 'Lucerne' 'Nice'],23649,5103.9,4702.2,581.0,LAKE,5,0.5,LAKE,446.071293,-5.732275999999956,-0.0128505826085516,25172,2014,61.9,0.11,0
100.0,False,CAL FIRE Sonoma-Lake-Napa Unit,,2014,True,/incidents/2014/9/3/saratoga-fire/,,,Lake,17,,,,2014-09-05T18:30:00Z,,False,True,,,,0.0,"off Hwy 20 & Saratoga Road, west of Upper Lake",0.0,False,Saratoga Fire,100.0,,True,"The Saratoga Fire started on September 3 and burned 100 acres off Hwy 20 & Saratoga Road, west of Upper Lake (Lake County).","Saratoga Fire, hwy 20, Lake County, Upper Lake, Saratoga Road",2014-09-03T16:03:00Z,Finalized,,,,,cd91c23b-9e4f-484f-bb5a-09881545da38,2014-09-05T18:30:00Z,,2014-09-03,2014-09-05,2.0,"(-9.3, nan, nan)",-9.3,,,[],0,0.0,0.0,,LAKE,9,0.7,LAKE,446.071293,-5.732275999999956,-0.0128505826085516,25172,2014,73.6,0.2,0
69438.0,False,CAL FIRE Sonoma-Lake-Napa Unit,,2015,True,/incidents/2015/7/29/rocky-fire/,"There are still isolated pockets of smoldering fuel deep within the interior of the burn with minimal fire activity near the perimeter. Resources will continue to construct line, mop up hot spots and patrol the line for several days. “RESIDENTS ARE URGED TO STAY VIGILANT AND ADHERE TO ANY CHANGES IN EVACUATIONS AND ROAD CLOSURES”. Fire activity and direction can change at any time, be prepared and stay informed.  With the elevated fire danger, we are asking everyone to use extreme caution, “Ready, Set, Go”. For more information on how to prepare for wildfires, go to <a href=""http://www.readyforwildfire.org"">www.ReadyForWildfire.org</a>",,Lake,17,6.0,14.0,24.0,2015-08-14T18:15:00Z,,False,True,,,,38.8863538,"near Morgan Valley Road and Rocky Creek Road, east of Clear Lake",-122.4762475,True,Rocky Fire,100.0,227.0,True,"The Rock Fire started on July 29 near Morgan Valley Road and Rocky Creek Road, east of Lower Lake in Lake County. ","Rock Fire, Lake County, Morgan Valley Road, Rocky Creek Road, east of Lower Lake, Clear Lake, Yolo County, Colusa County, Wilbur Springs, Spring Valley

319",2015-07-29T15:29:00Z,Finalized,8.0,96.0,,,23e85238-2966-452c-8f21-fa93a51e889b,2015-08-14T18:15:00Z,8.0,2015-07-29,2015-08-14,16.0,"(-43.8, 1.6999999999999997, nan)",-43.8,1.6999999999999995,,"['Clearlake' 'Clearlake Oaks' 'Cobb' 'Hidden Valley Lake' 'Lower Lake'
 'Middletown']",26870,9752.6,8639.7,581.0,LAKE,7,1.0,LAKE,446.071293,-5.732275999999956,-0.0128505826085516,25172,2015,73.9,0.17,0
25118.0,False,CAL FIRE Sonoma-Lake-Napa Unit,,2015,True,/incidents/2015/8/9/jerusalem-fire/,"<p>The Jerusalem Fire, north of Middletown, in Lake County is 100% as of 8/24/15 at 6:00 PM.  An engine crew will be patrolling the fire area and monitoring conditions for the next few days.  All other fire personnel have been released or reassigned to other incidents.

Fire season will continue in all areas of California until a significant amount of rain (consistent wet 
weather pattern) reaches the drought stricken State.  CAL FIRE asks all residents to review the READY, SET, GO Program with their families and be ready to implement the Program, if an emergency incident occurs in your neighborhood.  Plan, Prepare and Practice!  

</p>

<p>“RESIDENTS ARE URGED TO STAY VIGILANT AND ADHERE TO ANY CHANGES IN EVACUATIONS AND ROAD CLOSURES”. Fire activity and direction can change at any time, be prepared and stay informed.  With the elevated fire danger, we are asking everyone to use extreme caution, “Ready, Set, Go”. For more information on how to prepare for wildfires, go to www.readyforwildfire.org.</p>",,Lake,"17,28",,,,2015-08-25T06:45:00Z,,False,True,,,,38.8142503,"Jerusalem Valley area, northeast of Middletown",-122.4867319,True,Jerusalem Fire,100.0,,True,"Jerusalem Fire started on August 9, 2015 near Jerusalem Grade Road and Soda Creek in Lower Lake/Lake County.","Jerusalem Fire, Near Jerusalem Grade Road and Soda Creek in Lower Lake/Lake County August 2015",2015-08-09T15:34:00Z,Finalized,,27.0,,0.0,94a7ae52-fed9-4997-b972-1761aa4b89ca,2015-08-25T06:45:00Z,,2015-08-09,2015-08-25,16.0,"(13.200000000000003, 51.7, nan)",13.200000000000005,51.7,,['Clearlake' 'Cobb' 'Hidden Valley Lake' 'Lower Lake' 'Middletown'],24605,9043.5,7965.099999999999,581.0,LAKE,8,1.0,LAKE,446.071293,-5.732275999999956,-0.0128505826085516,25172,2015,73.9,0.17,1
673.0,False,CAL FIRE Sonoma-Lake-Napa Unit / Mendocino National Forest,,2015,True,/incidents/2015/9/2/elk-fire/,"Firefighters continue mopping up the Elk Fire north of Upper Lake in Lake County. The fire is now 90% contained. Command of the fire will transition to the Mendocino National Forest on Tuesday morning (9/8) and crews will continue to mop-up and patrol for hot spots over the next 3-5 days.
<p>CAL FIRE and the USFS continue to urge the public to be extremely cautious while working or recreating near dry fuels for the remainder of the fire season.  Using equipment, parking in dry grass, mowing, dragging tow chains, and cooking are all avoidable causes of fire.  You can learn more by visiting: <a href=""http://www.preventwildfireca.org"">www.preventwildfireca.org</a>
",,Lake,17,4.0,1.0,10.0,2015-09-08T19:28:00Z,,False,True,,,,55.23,"Off of Elk Mountain Road and Mount Dinger Road, north of Upper Lake",-122.0,True,Elk Fire,100.0,270.0,True,"The Elk Fire started on September 2, 2015 off of Elk Mountain Road and Mount Dinger Road north of Upper Lake (Lake County) and burned 673 acres.","Elk Fire, Elk Mountain Road, Mount Dinger Road, Upper Lake, Lake County, 267",2015-09-02T14:57:00Z,Finalized,,,,,0eed7005-6ace-4eb2-8919-eb131c246f84,2015-09-08T19:28:00Z,6.0,2015-09-02,2015-09-08,6.0,"(-17.0, 0.3999999999999999, 0.3999999999999999)",-17.0,0.3999999999999999,0.3999999999999999,[],0,0.0,0.0,,LAKE,9,0.7,LAKE,446.071293,-5.732275999999956,-0.0128505826085516,25172,2015,73.1,0.15,0
215.0,False,CAL FIRE Sonoma-Lake-Napa Unit,,2015,True,/incidents/2015/8/22/peterson-fire/,"Though the fire will be 100% contained at 6pm today, daily CALFIRE engine patrols will continue to check for any residual smokes.  Thank you to Lake County Sheriff’s office, North Shore, Lakeport, Kelseyville, South lake, and Lake County fire districts.  Also Lake County public works department, the Lakeport Rod and Gun Club and Lampson Field for their cooperation during this and all the recent fires in Lake County.

<p>CAL FIRE would also like to thank the citizens affected by the fires and their willingness to evacuate early for their safety and helping to allow our firefighters to focus on structure defense and fire perimeter control.</p>
",,Lake,17,,,4.0,2015-08-27T15:15:00Z,,False,True,,,,38.925764,"off Peterson Lane and Adobe Creek Road, near Kelseyville",-122.879272,True,Peterson Fire,100.0,,True,"The Peterson Fire burned 215 acres off Peterson Lane cross of Adobe Creek Road, near Kelseyville in Lake County in August 2015.","Peterson Fire, Lake County, Peterson Lane, Adobe Creek Road, Kelseyville, August 2015",2015-08-22T17:30:00Z,Finalized,,,,,02d470c1-bf41-4ff9-9424-f680cef5bbbc,2015-08-27T15:15:00Z,,2015-08-22,2015-08-27,5.0,"(-16.599999999999998, -2.0999999999999996, nan)",-16.599999999999998,-2.1,,"['Clearlake' 'Clearlake Oaks' 'Cloverdale' 'Cobb' 'Kelseyville' 'Lakeport'
 'Lower Lake' 'Lucerne' 'Nice' 'North Lakeport']",59597,11167.1,9814.4,1067.0,LAKE,8,1.0,LAKE,446.071293,-5.732275999999956,-0.0128505826085516,25172,2015,73.1,0.15,0
3929.0,False,CALFIRE Sonoma-Lake-Napa Unit,,2016,True,/incidents/2016/8/13/clayton-fire/,"The cause of the Clayton Fire was determined to be arson. <a href=""http://www.fire.ca.gov/communications/downloads/newsreleases/2016/2016_Clayton.pdf""_blank"">Click here for more details.</a>
<p>
<a href=""http://cdfdata.fire.ca.gov/pub/cdf/images/incidentfile1390_2195.pdf"">Lower Lake Residents Returning Home - Safety Message ... click here for more</a>

<p>
Control lines continue to be strengthened and improved. Firefighters are concentrating on fire suppression repair and are assisting returning homeowners. Damage Inspection Teams continue to survey the fire area to determine how many structures have been damaged or destroyed.  Current data indicates that the fire has destroyed 299 structures; including 189 single-family homes, 8 commercial structures, and 102 other structures such as sheds and smaller outbuildings. As surveys are completed and additional data is confirmed, the number of structures damaged or destroyed may change.  
<p>
CAL FIRE Incident Management Team 3 will transition command of the Clayton Fire to the CAL 
FIRE/Sonoma Lake Napa Unit on August 21, 2016. Beginning on August 20, 2016 ay 6:00 PM, the St. Helena Call Center will become the primary source for further fire information. They can be reached at (707) 967-4207.  

<p>
For more information visit www.fire.ca.gov  and www.readyforwildfire.org      ",,Lake,17,,,2.0,2016-08-26T18:00:00Z,,False,True,,1.0,,38.89741,off Hwy 29 and Clayton Creek south of Lower Lake,-122.60664,True,Clayton Fire,100.0,32.0,True,"The Clayton Fire started on August 13, 2016 off Hwy 29 and Clayton Creek south of Lower Lake (Lake County).","Clayton Fire, Lake County, August 13, 2016",2016-08-13T18:03:00Z,Finalized,28.0,300.0,,,a0950d5e-6f35-4023-bb60-6737146ba7bd,2016-08-26T18:00:00Z,,2016-08-13,2016-08-26,13.0,"(-23.3, 5.3, nan)",-23.3,5.3,,"['Clearlake' 'Clearlake Oaks' 'Cobb' 'Hidden Valley Lake' 'Kelseyville'
 'Lower Lake' 'Lucerne' 'Middletown']",33326,12039.9,10671.7,581.0,LAKE,8,1.0,LAKE,446.071293,-5.732275999999956,-0.0128505826085516,25172,2016,73.8,0.0,0
215.0,False,CAL FIRE Sonoma-Lake-Napa Unit,,2016,True,/incidents/2016/6/26/reservoir-fire/,The Reservoir fire is burning on the northwest side of Indian Valley Reservoir in Lake County.  CAL FIRE currently has multiple fire suppression resources at scene from Sonoma-Lake-Napa Unit as well as from other CAL FIRE Units across the Northern Region.  The fire that is burning in oak grass woodland and heavy brush is 60 % contained.  Fire Crews continue to work steadily through the day establishing containment lines around the south part of the fire. ,No road closures,Lake,17,14.0,7.0,25.0,2016-06-28T20:00:00Z,,False,True,,2.0,,39.12366,"Near Indian Valley Reservoir, 7 miles Southwest of Leesville",-122.50373,True,Reservoir Fire,100.0,350.0,True,"The Reservoir Fire started on June 26, 2016 near Indian Valley Reservoir, 7 miles Southwest of Leesville (Lake County) and burned 215 acres.","Reservoir Fire, Lake County, Indian Valley Reservoir, Leesville",2016-06-26T16:00:00Z,Finalized,,,,,489cea9f-b3cb-4615-b412-5ac5724c3976,2016-06-28T20:00:00Z,2.0,2016-06-26,2016-06-28,2.0,"(-7.5, nan, nan)",-7.5,,,['Clearlake' 'Clearlake Oaks'],18226,3073.9,2900.6,581.0,LAKE,6,0.8,LAKE,446.071293,-5.732275999999956,-0.0128505826085516,25172,2016,69.4,0.26,0
